id,name,name_upper,neighbourhood_group,price
6626581,Cute East Village 2BR,CUTE EAST VILLAGE 2BR,Manhattan,200
6626894,Beautiful 2BR on Riverside Park,BEAUTIFUL 2BR ON RIVERSIDE PARK,Manhattan,450
6627016,Spacious 1BR in Prime Williamsburg,SPACIOUS 1BR IN PRIME WILLIAMSBURG,Brooklyn,250
6627254,Private room - Perfect location!,PRIVATE ROOM - PERFECT LOCATION!,Brooklyn,100
6627553,MODERN LOFT  3 STOPS TO MANHATTAN!!,MODERN LOFT  3 STOPS TO MANHATTAN!!,Queens,40
6627650,Private Bedroom in Spanish Harlem,PRIVATE BEDROOM IN SPANISH HARLEM,Manhattan,50
6627668,Central Park North - 15min de T SQ,CENTRAL PARK NORTH - 15MIN DE T SQ,Manhattan,80
6627752,"Cosy Apt. in Brooklyn, near subway","COSY APT. IN BROOKLYN, NEAR SUBWAY",Brooklyn,90
6627931,Spacious 2 Bedroom + Backyard in Fort Greene BK,SPACIOUS 2 BEDROOM + BACKYARD IN FORT GREENE BK,Brooklyn,150
6628117,Cozy room in heart of Williamsburg,COZY ROOM IN HEART OF WILLIAMSBURG,Brooklyn,80
6628193,Private Bedroom near Central Park,PRIVATE BEDROOM NEAR CENTRAL PARK,Manhattan,89
6628493,Large Williamsburg (Brooklyn) Room,LARGE WILLIAMSBURG (BROOKLYN) ROOM,Brooklyn,90
6631351,Beautiful Brooklyn brownstone with lots of light,BEAUTIFUL BROOKLYN BROWNSTONE WITH LOTS OF LIGHT,Brooklyn,91
6633613,Cozy Room in a Luxury Apartment,COZY ROOM IN A LUXURY APARTMENT,Manhattan,85
6635179,Home in Lower East Side,HOME IN LOWER EAST SIDE,Manhattan,250
6635985,New Bedroom for ONE (1) Professional.,NEW BEDROOM FOR ONE (1) PROFESSIONAL.,Queens,50
6636389,perfect west village location!,PERFECT WEST VILLAGE LOCATION!,Manhattan,160
6636906,Romain's home,ROMAIN'S HOME,Manhattan,60
6636968,1 BR and a sleeper sofa,1 BR AND A SLEEPER SOFA,Brooklyn,150
6636993,Room available in Williamsburg,ROOM AVAILABLE IN WILLIAMSBURG,Brooklyn,90
6637311,Spacious Contemporary NoMad Loft,SPACIOUS CONTEMPORARY NOMAD LOFT,Manhattan,225
6638042,City convenience--country calm,CITY CONVENIENCE--COUNTRY CALM,Queens,290
6638377,Lightfilled studio in Brooklyn,LIGHTFILLED STUDIO IN BROOKLYN,Brooklyn,95
6638446,"Modern, Spacious 2BR Apartment","MODERN, SPACIOUS 2BR APARTMENT",Manhattan,139
6638539,Spacious family House in Old Neighborhood,SPACIOUS FAMILY HOUSE IN OLD NEIGHBORHOOD,Brooklyn,295
6639120,King Bed in Trendy Lower East Side,KING BED IN TRENDY LOWER EAST SIDE,Manhattan,140
6642187,Sunny & Modern 1 Bedroom with Amazing view of NY,SUNNY & MODERN 1 BEDROOM WITH AMAZING VIEW OF NY,Manhattan,399
6643716,Private room in Nolita PH,PRIVATE ROOM IN NOLITA PH,Manhattan,100
6644449,Sunny 1BR Private Room in Williamsburg,SUNNY 1BR PRIVATE ROOM IN WILLIAMSBURG,Brooklyn,80
6644669,1 bedroom Upper West Side apartment,1 BEDROOM UPPER WEST SIDE APARTMENT,Manhattan,135
6645224,6 bedroom apt on Union Square,6 BEDROOM APT ON UNION SQUARE,Manhattan,100
6645263,Brooklyn at its finest,BROOKLYN AT ITS FINEST,Brooklyn,175
6645963,Sunny private room in Spanish Harlem art house,SUNNY PRIVATE ROOM IN SPANISH HARLEM ART HOUSE,Manhattan,70
6646009,Loft Space in South Williamsburg!,LOFT SPACE IN SOUTH WILLIAMSBURG!,Brooklyn,50
6646365,Lovely Brooklyn Room With Balcony,LOVELY BROOKLYN ROOM WITH BALCONY,Brooklyn,52
6647114,COZY CORNER GREENWICH VILLAGE,COZY CORNER GREENWICH VILLAGE,Manhattan,140
6649555,Amazing 1BR - heart of West Village,AMAZING 1BR - HEART OF WEST VILLAGE,Manhattan,169
6650704,"Beautiful, Comfortable Park Slope Home","BEAUTIFUL, COMFORTABLE PARK SLOPE HOME",Brooklyn,173
6651156,Brooklyn Heights Dream Apt w/ Private Deck & Views,BROOKLYN HEIGHTS DREAM APT W/ PRIVATE DECK & VIEWS,Brooklyn,169
6652170,Bunk Bed room share in Bklyn near Brooklyn College,BUNK BED ROOM SHARE IN BKLYN NEAR BROOKLYN COLLEGE,Brooklyn,27
6652353,Bienvenue à NY - 2BDM with a view,BIENVENUE À NY - 2BDM WITH A VIEW,Manhattan,150
6652755,The Art Loft! Spacious and Bright!,THE ART LOFT! SPACIOUS AND BRIGHT!,Brooklyn,145
6653095,Come to Know  New York III,COME TO KNOW  NEW YORK III,Manhattan,70
6654081,4-BR Townhouse on Quiet Brooklyn Block,4-BR TOWNHOUSE ON QUIET BROOKLYN BLOCK,Brooklyn,205
6654202,Great One bedroom in Midtown East,GREAT ONE BEDROOM IN MIDTOWN EAST,Manhattan,145
6654304,"Charming, Cozy & spacious  bedroom in Brooklyn","CHARMING, COZY & SPACIOUS  BEDROOM IN BROOKLYN",Brooklyn,88
6654323,Sunny Deck and Private Garden,SUNNY DECK AND PRIVATE GARDEN,Brooklyn,179
6654984,Beautiful apartment in trendy Brooklyn,BEAUTIFUL APARTMENT IN TRENDY BROOKLYN,Brooklyn,200
6655786,"Sunny, modern 1 bedroom condo","SUNNY, MODERN 1 BEDROOM CONDO",Brooklyn,165
6656441,Beautiful Room in Clinton Hill,BEAUTIFUL ROOM IN CLINTON HILL,Brooklyn,89
6656567,Modern Room in Huge Apartament in Manhattan,MODERN ROOM IN HUGE APARTAMENT IN MANHATTAN,Manhattan,85
6657134,"Spacious 2BR/2BA, Great Location!","SPACIOUS 2BR/2BA, GREAT LOCATION!",Manhattan,240
6657454,Spacious & sunny in Clinton Hill :),SPACIOUS & SUNNY IN CLINTON HILL :),Brooklyn,95
6658870,"Modern, Cute Room in The Heart of Williamsburg","MODERN, CUTE ROOM IN THE HEART OF WILLIAMSBURG",Brooklyn,99
6659165,Room available in BUSHWICK!,ROOM AVAILABLE IN BUSHWICK!,Brooklyn,70
6659371,Cute Mid-Century Bushwick sleeps 3!,CUTE MID-CENTURY BUSHWICK SLEEPS 3!,Brooklyn,99
6660046,Bespoke Williamsburg Row House,BESPOKE WILLIAMSBURG ROW HOUSE,Brooklyn,177
6660117,Cosi 2 Beds East Village- 2 months Minimum,COSI 2 BEDS EAST VILLAGE- 2 MONTHS MINIMUM,Manhattan,120
6660330,Charming West Village 2.5bd Apt,CHARMING WEST VILLAGE 2.5BD APT,Manhattan,300
6660373,Come to Know New York II,COME TO KNOW NEW YORK II,Manhattan,40
6660511,Highly Desired LOCATION East V. NYC,HIGHLY DESIRED LOCATION EAST V. NYC,Manhattan,280
6660518,NY Queens Penthouse Share = 1BR aka Brooklyn Room,NY QUEENS PENTHOUSE SHARE = 1BR AKA BROOKLYN ROOM,Queens,59
6660816,Light Filled Apartment on Tree-Lined Street,LIGHT FILLED APARTMENT ON TREE-LINED STREET,Brooklyn,100
6661923,"Hell´s Kitchen, cozy functional 2br","HELL´S KITCHEN, COZY FUNCTIONAL 2BR",Manhattan,150
6662112,Charming Manhattan 2 Bedroom,CHARMING MANHATTAN 2 BEDROOM,Manhattan,140
6662241,NYC Brownstone Duplex With Backyard in Chelsea.,NYC BROWNSTONE DUPLEX WITH BACKYARD IN CHELSEA.,Manhattan,400
6662422,"Modern Park Slope Family 2 BR, 2 BA","MODERN PARK SLOPE FAMILY 2 BR, 2 BA",Brooklyn,250
6662487,Beautiful & Private Manhattan Room,BEAUTIFUL & PRIVATE MANHATTAN ROOM,Manhattan,75
6662511,Beautiful and sunny,BEAUTIFUL AND SUNNY,Brooklyn,175
6662967,Very comfortable room,VERY COMFORTABLE ROOM,Manhattan,85
6669443,Bedroom with Empire St Bldg View!,BEDROOM WITH EMPIRE ST BLDG VIEW!,Brooklyn,125
6670191,"Size, Splendor & High Ceilings","SIZE, SPLENDOR & HIGH CEILINGS",Brooklyn,179
6671082,Cozy East Village Getaway,COZY EAST VILLAGE GETAWAY,Manhattan,150
6672758,Cool Large 3 bedrooms in the heart of East village,COOL LARGE 3 BEDROOMS IN THE HEART OF EAST VILLAGE,Manhattan,197
6672812,Cozy room in light-filled apartment,COZY ROOM IN LIGHT-FILLED APARTMENT,Brooklyn,68
6673630,Stylish L.E.S Studio,STYLISH L.E.S STUDIO,Manhattan,150
6673638,A clean private room in Brooklyn,A CLEAN PRIVATE ROOM IN BROOKLYN,Brooklyn,69
6674155,Upper East Side Alcove Studio,UPPER EAST SIDE ALCOVE STUDIO,Manhattan,200
6674342,NYC Hell's Kitchen/Midtown West 1BR,NYC HELL'S KITCHEN/MIDTOWN WEST 1BR,Manhattan,125
6674363,"New Building, Best Location in NYC","NEW BUILDING, BEST LOCATION IN NYC",Manhattan,130
6674482,Private Bedroom in East Harlem,PRIVATE BEDROOM IN EAST HARLEM,Manhattan,97
6676250,Comfortable bed in a great room!,COMFORTABLE BED IN A GREAT ROOM!,Brooklyn,50
6676383,2 Bedroom apartment in Brooklyn,2 BEDROOM APARTMENT IN BROOKLYN,Brooklyn,175
6677647,Large private room / Williamsberg,LARGE PRIVATE ROOM / WILLIAMSBERG,Brooklyn,100
6678082,Newly renovated amazing 2 bedrooms,NEWLY RENOVATED AMAZING 2 BEDROOMS,Brooklyn,150
6678277,Charming Grand Central Two Bedroom Apartment (4R),CHARMING GRAND CENTRAL TWO BEDROOM APARTMENT (4R),Manhattan,145
6678351,Spacious Private Bedroom+Bathroom !,SPACIOUS PRIVATE BEDROOM+BATHROOM !,Manhattan,100
6679063,Luxury Apt near Time Square,LUXURY APT NEAR TIME SQUARE,Manhattan,130
6680201,NYC Crash Pad,NYC CRASH PAD,Queens,45
6684189,PRETTY CLINTON HILL BROWNSTONE!,PRETTY CLINTON HILL BROWNSTONE!,Brooklyn,600
6684697,"Modern Williamsburg apt w/Gym, Roof","MODERN WILLIAMSBURG APT W/GYM, ROOF",Brooklyn,125
6685873,Sunny & Quiet Luxury NYC Oasis,SUNNY & QUIET LUXURY NYC OASIS,Brooklyn,95
6686140,1 bedroom apartment in Nolita,1 BEDROOM APARTMENT IN NOLITA,Manhattan,130
6686165,Astoria Room,ASTORIA ROOM,Queens,44
6686332,Modern/Sunny Apt Close to Train!,MODERN/SUNNY APT CLOSE TO TRAIN!,Brooklyn,190
6687933,"Clean, Trendy, Private Room in LES","CLEAN, TRENDY, PRIVATE ROOM IN LES",Manhattan,60
6688119,Cozy Apartement,COZY APARTEMENT,Brooklyn,199
6688617,"Quiet, Spacious, Safe Studio in BK","QUIET, SPACIOUS, SAFE STUDIO IN BK",Brooklyn,49
6688780,"Private Room at ""The Boat House""","PRIVATE ROOM AT ""THE BOAT HOUSE""",Manhattan,45
6689548,Cozy apartment in Nolita/SoHo,COZY APARTMENT IN NOLITA/SOHO,Manhattan,265
6690696,Sunny Prewar 2BR/2BA in Fort Greene,SUNNY PREWAR 2BR/2BA IN FORT GREENE,Brooklyn,220
6691625,Elegant private room in beautiful apartment,ELEGANT PRIVATE ROOM IN BEAUTIFUL APARTMENT,Brooklyn,52
6691723,Bright Cozy Lux 1BR w/Balcony,BRIGHT COZY LUX 1BR W/BALCONY,Brooklyn,180
6692213,Well Furnished Upper East Side Studio,WELL FURNISHED UPPER EAST SIDE STUDIO,Manhattan,127
6692573,Sunny 1BR in hip East Village,SUNNY 1BR IN HIP EAST VILLAGE,Manhattan,108
6692574,Cozy 1br apt in center flushing,COZY 1BR APT IN CENTER FLUSHING,Queens,150
6692633,"Stylish, family-friendly house, Prospect Heights","STYLISH, FAMILY-FRIENDLY HOUSE, PROSPECT HEIGHTS",Brooklyn,440
6692975,Cozy room in Chelsea,COZY ROOM IN CHELSEA,Manhattan,100
6693052,Kid-friendly house with parking/back patio,KID-FRIENDLY HOUSE WITH PARKING/BACK PATIO,Brooklyn,200
6693403,PERFECT FOR A SMALL GET AWAY.,PERFECT FOR A SMALL GET AWAY.,Brooklyn,175
6693612,Beautiful One Bedroom Apartment (Midtown) NYC,BEAUTIFUL ONE BEDROOM APARTMENT (MIDTOWN) NYC,Manhattan,180
6698963,Artist's Apt in Downtown Manhattan,ARTIST'S APT IN DOWNTOWN MANHATTAN,Manhattan,250
6699725,Quiet room around corner fr. Subway,QUIET ROOM AROUND CORNER FR. SUBWAY,Bronx,99
6699912,Good size room in large 3 bedroom,GOOD SIZE ROOM IN LARGE 3 BEDROOM,Brooklyn,75
6700860,"Family Friendly, Brooklyn, NYC 2br","FAMILY FRIENDLY, BROOKLYN, NYC 2BR",Brooklyn,150
6701706,"Large Light Room for Female, Cat Friendly","LARGE LIGHT ROOM FOR FEMALE, CAT FRIENDLY",Queens,49
6702693,"Designer Fifth Ave 4BR 5Ba 6,000sf Modern Loft","DESIGNER FIFTH AVE 4BR 5BA 6,000SF MODERN LOFT",Manhattan,1495
6703091,Charming East Village Apartment,CHARMING EAST VILLAGE APARTMENT,Manhattan,100
6703106,"Cozy 1BR in Williamsburg, Brooklyn","COZY 1BR IN WILLIAMSBURG, BROOKLYN",Brooklyn,110
6704000,Sunny Room in Astoria NYC!,SUNNY ROOM IN ASTORIA NYC!,Queens,45
6705158,Luxury Central Park North Apartment,LUXURY CENTRAL PARK NORTH APARTMENT,Manhattan,399
6705558,Spacious Bright Room in Heart of Williamsburg NY,SPACIOUS BRIGHT ROOM IN HEART OF WILLIAMSBURG NY,Brooklyn,103
6705604,Beautiful Private Bedroom in NY,BEAUTIFUL PRIVATE BEDROOM IN NY,Bronx,33
6705606,Your NYC spot,YOUR NYC SPOT,Queens,86
6706074,Beautiful neighborhood,BEAUTIFUL NEIGHBORHOOD,Queens,110
6706494,2 BR Apt w/ patio close to the L,2 BR APT W/ PATIO CLOSE TO THE L,Brooklyn,160
6706703,"Cheap, basic room","CHEAP, BASIC ROOM",Queens,50
6709867,Large Private Room in prime BK,LARGE PRIVATE ROOM IN PRIME BK,Brooklyn,55
6711306,Brownstone in Heart Of Park Slope!,BROWNSTONE IN HEART OF PARK SLOPE!,Brooklyn,100
6712530,⭐️Harlem getaway w/ great amenities,⭐️HARLEM GETAWAY W/ GREAT AMENITIES,Manhattan,80
6712618,"Big room 2 blocks from Central Park, UWS Manhattan","BIG ROOM 2 BLOCKS FROM CENTRAL PARK, UWS MANHATTAN",Queens,85
6713005,Large one bedroom,LARGE ONE BEDROOM,Manhattan,100
6713521,Your Garden Oasis in Brooklyn!,YOUR GARDEN OASIS IN BROOKLYN!,Brooklyn,275
6713742,Midtown Gem - Nestled by Hotel Row,MIDTOWN GEM - NESTLED BY HOTEL ROW,Manhattan,450
6713821,Spacious Room w/ Queen Bed,SPACIOUS ROOM W/ QUEEN BED,Brooklyn,80
6713911,"Perfect studio w/ Coutryard, piano!","PERFECT STUDIO W/ COUTRYARD, PIANO!",Manhattan,275
6716066,Harlem/Columbia historic landmark,HARLEM/COLUMBIA HISTORIC LANDMARK,Manhattan,120
6716154,Luxury alcove studio on high floor,LUXURY ALCOVE STUDIO ON HIGH FLOOR,Manhattan,250
6716160,Park Slope Family Oasis w/ Patio,PARK SLOPE FAMILY OASIS W/ PATIO,Brooklyn,250
6716199,large private bedroom,LARGE PRIVATE BEDROOM,Queens,85
6716444,Large and Quiet Private Bedroom,LARGE AND QUIET PRIVATE BEDROOM,Manhattan,100
6716695,Private Entrance in Prime Burg,PRIVATE ENTRANCE IN PRIME BURG,Brooklyn,65
6717053,Lovely Studio in Flushing/kew Garde,LOVELY STUDIO IN FLUSHING/KEW GARDE,Queens,68
6717309,Marvellous spacious Upper East apt,MARVELLOUS SPACIOUS UPPER EAST APT,Manhattan,170
6717544,Relaxing Home for your NY Trip,RELAXING HOME FOR YOUR NY TRIP,Brooklyn,50
6717607,Spacious Private Room/Bath in Bushwick!,SPACIOUS PRIVATE ROOM/BATH IN BUSHWICK!,Brooklyn,45
6718257,"Home 4 Medical Professionals - The ""Clinomania""","HOME 4 MEDICAL PROFESSIONALS - THE ""CLINOMANIA""",Brooklyn,48
6718383,Home 4 Medical Professionals-Kngbr1,HOME 4 MEDICAL PROFESSIONALS-KNGBR1,Brooklyn,43
6719207,Home 4 Medical Professionals-Kngbr3,HOME 4 MEDICAL PROFESSIONALS-KNGBR3,Brooklyn,47
6722799,Spacious 2 BR sun-filled apartment  in Chelsea,SPACIOUS 2 BR SUN-FILLED APARTMENT  IN CHELSEA,Manhattan,260
6723207,spacious apartment in Ditmas Park,SPACIOUS APARTMENT IN DITMAS PARK,Brooklyn,75
6725463,Sunny Midtown Apartment,SUNNY MIDTOWN APARTMENT,Manhattan,160
6726337,Beautiful 2 Bedroom Apartment!! NYC,BEAUTIFUL 2 BEDROOM APARTMENT!! NYC,Bronx,159
6726361,"South Facing Brownstone, 2nd Floor","SOUTH FACING BROWNSTONE, 2ND FLOOR",Brooklyn,50
6726702,One bedroom in quiet Brooklyn,ONE BEDROOM IN QUIET BROOKLYN,Brooklyn,100
6728550,"Cozy, Spacious Bedstuy Pad","COZY, SPACIOUS BEDSTUY PAD",Brooklyn,60
6729568,Cozy room in beautiful light-filled apt,COZY ROOM IN BEAUTIFUL LIGHT-FILLED APT,Brooklyn,80
6729589,Sunny 1.5 BR  Charmer!,SUNNY 1.5 BR  CHARMER!,Brooklyn,115
6730056,Sunny Studio in Chelsea,SUNNY STUDIO IN CHELSEA,Manhattan,200
6730582,"3 bdrms, fully equip bth/rm kitchen, 2nd fl walkup","3 BDRMS, FULLY EQUIP BTH/RM KITCHEN, 2ND FL WALKUP",Queens,160
6731170,Nice & Sweet Apartment in Manhhatan,NICE & SWEET APARTMENT IN MANHHATAN,Manhattan,109
6731373,Brooklyn Yellow,BROOKLYN YELLOW,Brooklyn,25
6731463,Large Brooklyn 3 Bedroom Apartment,LARGE BROOKLYN 3 BEDROOM APARTMENT,Brooklyn,280
6731564,1 bedroom apt in Astoria,1 BEDROOM APT IN ASTORIA,Queens,120
6731830,Williamsburg Apartment on Bedford,WILLIAMSBURG APARTMENT ON BEDFORD,Brooklyn,98
6732446,Sunny & Happy Room in Williamsburg,SUNNY & HAPPY ROOM IN WILLIAMSBURG,Brooklyn,70
6733512,A Serine Stay in Bedstuy,A SERINE STAY IN BEDSTUY,Brooklyn,55
6737048,"Owesome entire apart, Bushwick 20 min Manhattan!!!","OWESOME ENTIRE APART, BUSHWICK 20 MIN MANHATTAN!!!",Queens,100
6737815,Chic Modern Apt w/ View of Hudson,CHIC MODERN APT W/ VIEW OF HUDSON,Manhattan,200
6738207,Heart of Lower East Side,HEART OF LOWER EAST SIDE,Manhattan,120
6738524,"Stunning, sunny 1bedroom, Greenpoit","STUNNING, SUNNY 1BEDROOM, GREENPOIT",Brooklyn,150
6739145,Ranch style house with driveway,RANCH STYLE HOUSE WITH DRIVEWAY,Staten Island,155
6741023,Big Room @ the Heart of Brooklyn!!,BIG ROOM @ THE HEART OF BROOKLYN!!,Brooklyn,60
6741094,Gorgeous Luxury Apartment,GORGEOUS LUXURY APARTMENT,Manhattan,200
6742680,Spacious & Charming Duplex in Upper East,SPACIOUS & CHARMING DUPLEX IN UPPER EAST,Manhattan,200
6743346,Wildlife Loft Living room adventure,WILDLIFE LOFT LIVING ROOM ADVENTURE,Brooklyn,25
6743935,Whole West Village Studio,WHOLE WEST VILLAGE STUDIO,Manhattan,199
6746003,Retro Style Living In New York City,RETRO STYLE LIVING IN NEW YORK CITY,Staten Island,49
6747106,New York apt in beautiful area for Summer,NEW YORK APT IN BEAUTIFUL AREA FOR SUMMER,Manhattan,105
6747193,Room & Breakfast-   Room 2,ROOM & BREAKFAST-   ROOM 2,Brooklyn,49
6747308,Luxury 2 BD with spectacular views,LUXURY 2 BD WITH SPECTACULAR VIEWS,Manhattan,256
6747685,Beautiful 1205 ft classic NoHo Loft,BEAUTIFUL 1205 FT CLASSIC NOHO LOFT,Manhattan,499
6747958,1 cozy & centrally located bedroom,1 COZY & CENTRALLY LOCATED BEDROOM,Brooklyn,90
6748032,Beloved Brooklyn style apartment,BELOVED BROOKLYN STYLE APARTMENT,Brooklyn,80
6748711,Awesomely Sunny 1 Bedroom w Balcony,AWESOMELY SUNNY 1 BEDROOM W BALCONY,Brooklyn,180
6748933,Cozy 1 BR in ideal location,COZY 1 BR IN IDEAL LOCATION,Manhattan,145
6748952,Private Room w/Bathroom / W'Berg BK,PRIVATE ROOM W/BATHROOM / W'BERG BK,Brooklyn,100
6749285,Sunny 2 Bedroom Brownstone Apt.,SUNNY 2 BEDROOM BROWNSTONE APT.,Brooklyn,150
6749837,2 beds in 3 bed with balcony in elevator bldng!,2 BEDS IN 3 BED WITH BALCONY IN ELEVATOR BLDNG!,Brooklyn,95
6750178,Brooklyn Comfort w Rooftop View,BROOKLYN COMFORT W ROOFTOP VIEW,Brooklyn,55
6750443,Stunning & Comfortable Home in Williamsburg,STUNNING & COMFORTABLE HOME IN WILLIAMSBURG,Brooklyn,147
6751450,Next to Empire State building,NEXT TO EMPIRE STATE BUILDING,Manhattan,220
6757821,Riverside Dr Apartment,RIVERSIDE DR APARTMENT,Manhattan,70
6758846,"Williamsburg, BK large apt","WILLIAMSBURG, BK LARGE APT",Brooklyn,100
6758849,UPPER EAST SIDE 5BR/4BA GARDEN APT,UPPER EAST SIDE 5BR/4BA GARDEN APT,Manhattan,888
6759052,Bed-Stuy apt with central air,BED-STUY APT WITH CENTRAL AIR,Brooklyn,40
6759264,Cozy private  bedroom  & bathroom,COZY PRIVATE  BEDROOM  & BATHROOM,Queens,70
6759527,Room Available in Sunset Park!,ROOM AVAILABLE IN SUNSET PARK!,Brooklyn,150
6760295,"Sunny, couple-friendly MasterBedroom in Greenpoint","SUNNY, COUPLE-FRIENDLY MASTERBEDROOM IN GREENPOINT",Brooklyn,75
6760353,City living in a suburb on NYC,CITY LIVING IN A SUBURB ON NYC,Brooklyn,85
6760893,Central Park / Full Apartment / 5th Ave,CENTRAL PARK / FULL APARTMENT / 5TH AVE,Manhattan,124
6761084,mhttnfullapt lowprce,MHTTNFULLAPT LOWPRCE,Manhattan,89
6761717,Brooklyn Heights Brownstone Duplex,BROOKLYN HEIGHTS BROWNSTONE DUPLEX,Brooklyn,195
6761985,Williamsburg Sunlit Sanctuary.,WILLIAMSBURG SUNLIT SANCTUARY.,Brooklyn,160
6763899,"Bright, spacious room in Manhattan","BRIGHT, SPACIOUS ROOM IN MANHATTAN",Manhattan,60
6764316,GIANT LOFT IN DUMBO -- BY BROOKLYN BRIDGE PARK,GIANT LOFT IN DUMBO -- BY BROOKLYN BRIDGE PARK,Brooklyn,125
6764999,"Large, light-filled W. Village condo w/river views","LARGE, LIGHT-FILLED W. VILLAGE CONDO W/RIVER VIEWS",Manhattan,225
6765697,Cozy bedroom for 2 in Astoria,COZY BEDROOM FOR 2 IN ASTORIA,Queens,86
6765965,Williamsburg Cozy Apartement,WILLIAMSBURG COZY APARTEMENT,Brooklyn,119
6766169,Nice and spacious  1BR in Brooklyn,NICE AND SPACIOUS  1BR IN BROOKLYN,Brooklyn,70
6766259,Lovely & Cozy Room Heart of Astoria,LOVELY & COZY ROOM HEART OF ASTORIA,Queens,75
6766662,Gorgeous 1 Bedroom: Balcony + View!,GORGEOUS 1 BEDROOM: BALCONY + VIEW!,Queens,150
6766875,"2 bedroom apartment, Fort Greene","2 BEDROOM APARTMENT, FORT GREENE",Brooklyn,145
6766894,"Private room, Williamsburg Brooklyn","PRIVATE ROOM, WILLIAMSBURG BROOKLYN",Brooklyn,115
6766908,Renovated & Spacious Apt.,RENOVATED & SPACIOUS APT.,Brooklyn,130
6767047,Bright Big Room With Fireplace,BRIGHT BIG ROOM WITH FIREPLACE,Brooklyn,53
6767603,Quiet and spacious midtown apt,QUIET AND SPACIOUS MIDTOWN APT,Manhattan,110
6767911,"Private Floor, 1BR 1BTH, PR Entry","PRIVATE FLOOR, 1BR 1BTH, PR ENTRY",Manhattan,130
6768399,3)Cozy Sunny Warm Room  阳光温馨单房 停车容易,3)COZY SUNNY WARM ROOM  阳光温馨单房 停车容易,Queens,48
6769535,"1 brm, fully equip bth/rm & kitchen, 2nd fl walkup","1 BRM, FULLY EQUIP BTH/RM & KITCHEN, 2ND FL WALKUP",Queens,105
6775098,Soho/West Village 1 bedroom apt,SOHO/WEST VILLAGE 1 BEDROOM APT,Manhattan,150
6775943,JFK Studio Flat with Kitchen and Private bathroom,JFK STUDIO FLAT WITH KITCHEN AND PRIVATE BATHROOM,Queens,65
6776230,Ridgewood 2 Bedroom,RIDGEWOOD 2 BEDROOM,Queens,100
6776698,JFK SPACIOUS ROOM / A  4  BLOCKS TO SUBWAY,JFK SPACIOUS ROOM / A  4  BLOCKS TO SUBWAY,Queens,39
6776711,"Classic NYC, Upper East Side Apt","CLASSIC NYC, UPPER EAST SIDE APT",Manhattan,150
6777603,Sunny Bedroom in Bushwick,SUNNY BEDROOM IN BUSHWICK,Brooklyn,50
6778776,Private Room in Bohemian Haven,PRIVATE ROOM IN BOHEMIAN HAVEN,Manhattan,55
6779136,West Village on the Hudson River,WEST VILLAGE ON THE HUDSON RIVER,Manhattan,195
6780285,Beautiful Williamsburg townhouse on a park.,BEAUTIFUL WILLIAMSBURG TOWNHOUSE ON A PARK.,Brooklyn,295
6781648,2BR Creative Oasis,2BR CREATIVE OASIS,Manhattan,140
6782407,,,Brooklyn,45
6782841,Bright Brookyn Room W/ Bay Windows,BRIGHT BROOKYN ROOM W/ BAY WINDOWS,Brooklyn,50
6783518,PRIVATE Room||Luxury Apt,PRIVATE ROOM||LUXURY APT,Brooklyn,75
6784171,Bright and Clean Little Italy Apt.,BRIGHT AND CLEAN LITTLE ITALY APT.,Manhattan,110
6784207,Single Room in 2 bedroom apt.,SINGLE ROOM IN 2 BEDROOM APT.,Brooklyn,64
6784378,Large Room & Own Bath by train,LARGE ROOM & OWN BATH BY TRAIN,Brooklyn,75
6784406,1BR (IN 2BR FLEX) - MANHATTAN FIDI,1BR (IN 2BR FLEX) - MANHATTAN FIDI,Manhattan,125
6784669,Charming one bedroom Upper East,CHARMING ONE BEDROOM UPPER EAST,Manhattan,130
6784807,"One  bedroom in Queens , with 2 single beds","ONE  BEDROOM IN QUEENS , WITH 2 SINGLE BEDS",Queens,50
6784873,Spacious Greenpoint 3BR/2BA Apt w/ Organic Garden,SPACIOUS GREENPOINT 3BR/2BA APT W/ ORGANIC GARDEN,Brooklyn,270
6784908,Spacious/quiet one bedroom apt,SPACIOUS/QUIET ONE BEDROOM APT,Manhattan,78
6786181,R&S Modern Spacious Hideaway,R&S MODERN SPACIOUS HIDEAWAY,Brooklyn,100
6786761,[202] 5 min WALK to Times Square!,[202] 5 MIN WALK TO TIMES SQUARE!,Manhattan,155
6787310,[205] 5 min WALK to Times Square,[205] 5 MIN WALK TO TIMES SQUARE,Manhattan,210
6791173,Room Available in Large 3 Bdrm Apt!,ROOM AVAILABLE IN LARGE 3 BDRM APT!,Brooklyn,59
6792415,Family getaway with amazing roof.,FAMILY GETAWAY WITH AMAZING ROOF.,Brooklyn,140
6792702,Bright room in lovely Greenpoint apartment,BRIGHT ROOM IN LOVELY GREENPOINT APARTMENT,Brooklyn,59
6792888,ONE BR SUNNY APT-15 MIN FROM TIMESQ,ONE BR SUNNY APT-15 MIN FROM TIMESQ,Queens,89
6794912,Large room in NYC - 2 months,LARGE ROOM IN NYC - 2 MONTHS,Manhattan,50
6795252,Private Room in Large 2BR Apartment,PRIVATE ROOM IN LARGE 2BR APARTMENT,Brooklyn,85
6795568,[203] 5 min WALK to Times Square,[203] 5 MIN WALK TO TIMES SQUARE,Manhattan,155
6795657,Beautiful newly renovated apartment,BEAUTIFUL NEWLY RENOVATED APARTMENT,Manhattan,75
